ImageName,FilterName,VariantName,ProcessingTime_ms,Success
buildings12,Laplacian,Raw Array,2.000,true
buildings13,Laplacian,Raw Array,3.000,true
buildings14,Laplacian,Raw Array,3.000,true
buildings15,Laplacian,Raw Array,3.000,true
buildings16,Laplacian,Raw Array,3.000,true
buildings17,Laplacian,Raw Array,3.000,true
buildings18,Laplacian,Raw Array,3.000,true
buildings19,Laplacian,Raw Array,3.000,true
buildings20,Laplacian,Raw Array,3.000,true
buildings21,Laplacian,Raw Array,3.000,true
buildings22,Laplacian,Raw Array,3.000,true
buildings23,Laplacian,Raw Array,3.000,true
buildings24,Laplacian,Raw Array,2.000,true
buildings25,Laplacian,Raw Array,3.000,true
buildings26,Laplacian,Raw Array,3.000,true
buildings27,Laplacian,Raw Array,2.000,true
buildings28,Laplacian,Raw Array,2.000,true
buildings29,Laplacian,Raw Array,3.000,true
buildings30,Laplacian,Raw Array,3.000,true
buildings31,Laplacian,Raw Array,3.000,true
buildings32,Laplacian,Raw Array,3.000,true
buildings33,Laplacian,Raw Array,2.000,true
buildings34,Laplacian,Raw Array,3.000,true
buildings35,Laplacian,Raw Array,3.000,true
buildings36,Laplacian,Raw Array,3.000,true
buildings37,Laplacian,Raw Array,4.000,true
buildings38,Laplacian,Raw Array,3.000,true
buildings39,Laplacian,Raw Array,3.000,true
buildings40,Laplacian,Raw Array,3.000,true
buildings41,Laplacian,Raw Array,3.000,true
buildings42,Laplacian,Raw Array,3.000,true
buildings43,Laplacian,Raw Array,3.000,true
buildings44,Laplacian,Raw Array,3.000,true
buildings45,Laplacian,Raw Array,3.000,true
buildings46,Laplacian,Raw Array,2.000,true
buildings47,Laplacian,Raw Array,2.000,true
buildings48,Laplacian,Raw Array,3.000,true
buildings49,Laplacian,Raw Array,2.000,true
buildings50,Laplacian,Raw Array,3.000,true
buildings51,Laplacian,Raw Array,3.000,true
buildings52,Laplacian,Raw Array,3.000,true
buildings53,Laplacian,Raw Array,3.000,true
buildings54,Laplacian,Raw Array,3.000,true
buildings55,Laplacian,Raw Array,2.000,true
buildings56,Laplacian,Raw Array,3.000,true
buildings57,Laplacian,Raw Array,3.000,true
buildings58,Laplacian,Raw Array,2.000,true
buildings59,Laplacian,Raw Array,2.000,true
buildings60,Laplacian,Raw Array,2.000,true
buildings61,Laplacian,Raw Array,3.000,true
buildings62,Laplacian,Raw Array,3.000,true
buildings63,Laplacian,Raw Array,3.000,true
buildings64,Laplacian,Raw Array,2.000,true
buildings65,Laplacian,Raw Array,3.000,true
buildings66,Laplacian,Raw Array,3.000,true
buildings67,Laplacian,Raw Array,3.000,true
buildings68,Laplacian,Raw Array,3.000,true
buildings69,Laplacian,Raw Array,3.000,true
buildings70,Laplacian,Raw Array,3.000,true
buildings71,Laplacian,Raw Array,3.000,true
buildings72,Laplacian,Raw Array,3.000,true
buildings73,Laplacian,Raw Array,3.000,true
buildings74,Laplacian,Raw Array,3.000,true
buildings75,Laplacian,Raw Array,3.000,true
buildings76,Laplacian,Raw Array,3.000,true
buildings77,Laplacian,Raw Array,3.000,true
buildings78,Laplacian,Raw Array,3.000,true
buildings79,Laplacian,Raw Array,3.000,true
buildings80,Laplacian,Raw Array,4.000,true
buildings81,Laplacian,Raw Array,3.000,true
buildings82,Laplacian,Raw Array,3.000,true
buildings83,Laplacian,Raw Array,3.000,true
buildings84,Laplacian,Raw Array,3.000,true
buildings85,Laplacian,Raw Array,3.000,true
buildings86,Laplacian,Raw Array,3.000,true
buildings87,Laplacian,Raw Array,3.000,true
buildings88,Laplacian,Raw Array,3.000,true
buildings89,Laplacian,Raw Array,3.000,true
buildings90,Laplacian,Raw Array,2.000,true
buildings91,Laplacian,Raw Array,2.000,true
buildings92,Laplacian,Raw Array,3.000,true
buildings93,Laplacian,Raw Array,3.000,true
buildings94,Laplacian,Raw Array,3.000,true
buildings95,Laplacian,Raw Array,3.000,true
buildings96,Laplacian,Raw Array,3.000,true
buildings97,Laplacian,Raw Array,3.000,true
buildings98,Laplacian,Raw Array,3.000,true
buildings99,Laplacian,Raw Array,3.000,true
buildings00,Edge Detection,Standard,2.000,true
buildings01,Edge Detection,Standard,2.000,true
buildings02,Edge Detection,Standard,2.000,true
buildings03,Edge Detection,Standard,2.000,true
buildings04,Edge Detection,Standard,3.000,true
buildings05,Edge Detection,Standard,2.000,true
buildings06,Edge Detection,Standard,2.000,true
buildings07,Edge Detection,Standard,2.000,true
buildings08,Edge Detection,Standard,2.000,true
buildings09,Edge Detection,Standard,2.000,true
buildings10,Edge Detection,Standard,2.000,true
buildings11,Edge Detection,Standard,2.000,true
buildings12,Edge Detection,Standard,2.000,true
buildings13,Edge Detection,Standard,2.000,true
buildings14,Edge Detection,Standard,2.000,true
buildings15,Edge Detection,Standard,2.000,true
buildings16,Edge Detection,Standard,2.000,true
buildings17,Edge Detection,Standard,2.000,true
buildings18,Edge Detection,Standard,2.000,true
buildings19,Edge Detection,Standard,2.000,true
buildings20,Edge Detection,Standard,2.000,true
buildings21,Edge Detection,Standard,2.000,true
buildings22,Edge Detection,Standard,2.000,true
buildings23,Edge Detection,Standard,2.000,true
buildings24,Edge Detection,Standard,2.000,true
buildings25,Edge Detection,Standard,2.000,true
buildings26,Edge Detection,Standard,2.000,true
buildings27,Edge Detection,Standard,2.000,true
buildings28,Edge Detection,Standard,2.000,true
buildings29,Edge Detection,Standard,2.000,true
buildings30,Edge Detection,Standard,2.000,true
buildings31,Edge Detection,Standard,2.000,true
buildings32,Edge Detection,Standard,2.000,true
buildings33,Edge Detection,Standard,2.000,true
buildings34,Edge Detection,Standard,2.000,true
buildings35,Edge Detection,Standard,2.000,true
buildings36,Edge Detection,Standard,2.000,true
buildings37,Edge Detection,Standard,2.000,true
buildings38,Edge Detection,Standard,2.000,true
buildings39,Edge Detection,Standard,2.000,true
buildings40,Edge Detection,Standard,2.000,true
buildings41,Edge Detection,Standard,2.000,true
buildings42,Edge Detection,Standard,2.000,true
buildings43,Edge Detection,Standard,2.000,true
buildings44,Edge Detection,Standard,2.000,true
buildings45,Edge Detection,Standard,2.000,true
buildings46,Edge Detection,Standard,2.000,true
buildings47,Edge Detection,Standard,2.000,true
buildings48,Edge Detection,Standard,2.000,true
buildings49,Edge Detection,Standard,2.000,true
buildings50,Edge Detection,Standard,2.000,true
buildings51,Edge Detection,Standard,2.000,true
buildings52,Edge Detection,Standard,2.000,true
buildings53,Edge Detection,Standard,2.000,true
buildings54,Edge Detection,Standard,2.000,true
buildings55,Edge Detection,Standard,2.000,true
buildings56,Edge Detection,Standard,2.000,true
buildings57,Edge Detection,Standard,2.000,true
buildings58,Edge Detection,Standard,2.000,true
buildings59,Edge Detection,Standard,2.000,true
buildings60,Edge Detection,Standard,2.000,true
buildings61,Edge Detection,Standard,2.000,true
buildings62,Edge Detection,Standard,2.000,true
buildings63,Edge Detection,Standard,2.000,true
buildings64,Edge Detection,Standard,2.000,true
buildings65,Edge Detection,Standard,2.000,true
buildings66,Edge Detection,Standard,2.000,true
buildings67,Edge Detection,Standard,2.000,true
buildings68,Edge Detection,Standard,2.000,true
buildings69,Edge Detection,Standard,2.000,true
buildings70,Edge Detection,Standard,2.000,true
buildings71,Edge Detection,Standard,2.000,true
buildings72,Edge Detection,Standard,2.000,true
buildings73,Edge Detection,Standard,2.000,true
buildings74,Edge Detection,Standard,2.000,true
buildings75,Edge Detection,Standard,3.000,true
buildings76,Edge Detection,Standard,3.000,true
buildings77,Edge Detection,Standard,2.000,true
buildings78,Edge Detection,Standard,2.000,true
buildings79,Edge Detection,Standard,2.000,true
buildings80,Edge Detection,Standard,2.000,true
buildings81,Edge Detection,Standard,2.000,true
buildings82,Edge Detection,Standard,2.000,true
buildings83,Edge Detection,Standard,2.000,true
buildings84,Edge Detection,Standard,2.000,true
buildings85,Edge Detection,Standard,2.000,true
buildings86,Edge Detection,Standard,2.000,true
buildings87,Edge Detection,Standard,2.000,true
buildings88,Edge Detection,Standard,2.000,true
buildings89,Edge Detection,Standard,2.000,true
buildings90,Edge Detection,Standard,2.000,true
buildings91,Edge Detection,Standard,2.000,true
buildings92,Edge Detection,Standard,2.000,true
buildings93,Edge Detection,Standard,2.000,true
buildings94,Edge Detection,Standard,2.000,true
buildings95,Edge Detection,Standard,2.000,true
buildings96,Edge Detection,Standard,2.000,true
buildings97,Edge Detection,Standard,2.000,true
buildings98,Edge Detection,Standard,2.000,true
buildings99,Edge Detection,Standard,2.000,true
buildings00,Edge Detection,Balanced,1.000,true
buildings01,Edge Detection,Balanced,1.000,true
buildings02,Edge Detection,Balanced,1.000,true
buildings03,Edge Detection,Balanced,1.000,true
buildings04,Edge Detection,Balanced,1.000,true
buildings05,Edge Detection,Balanced,1.000,true
buildings06,Edge Detection,Balanced,1.000,true
buildings07,Edge Detection,Balanced,1.000,true
buildings08,Edge Detection,Balanced,1.000,true
buildings09,Edge Detection,Balanced,1.000,true
buildings10,Edge Detection,Balanced,1.000,true
buildings11,Edge Detection,Balanced,1.000,true
buildings12,Edge Detection,Balanced,1.000,true
buildings13,Edge Detection,Balanced,1.000,true
buildings14,Edge Detection,Balanced,1.000,true
buildings15,Edge Detection,Balanced,1.000,true
buildings16,Edge Detection,Balanced,1.000,true
buildings17,Edge Detection,Balanced,1.000,true
buildings18,Edge Detection,Balanced,1.000,true
buildings19,Edge Detection,Balanced,1.000,true
buildings20,Edge Detection,Balanced,1.000,true
buildings21,Edge Detection,Balanced,1.000,true
buildings22,Edge Detection,Balanced,1.000,true
buildings23,Edge Detection,Balanced,1.000,true
buildings24,Edge Detection,Balanced,1.000,true
buildings25,Edge Detection,Balanced,1.000,true
buildings26,Edge Detection,Balanced,1.000,true
buildings27,Edge Detection,Balanced,1.000,true
buildings28,Edge Detection,Balanced,1.000,true
buildings29,Edge Detection,Balanced,1.000,true
buildings30,Edge Detection,Balanced,1.000,true
buildings31,Edge Detection,Balanced,1.000,true
buildings32,Edge Detection,Balanced,1.000,true
buildings33,Edge Detection,Balanced,1.000,true
buildings34,Edge Detection,Balanced,1.000,true
buildings35,Edge Detection,Balanced,1.000,true
buildings36,Edge Detection,Balanced,1.000,true
buildings37,Edge Detection,Balanced,1.000,true
buildings38,Edge Detection,Balanced,1.000,true
buildings39,Edge Detection,Balanced,1.000,true
buildings40,Edge Detection,Balanced,1.000,true
buildings41,Edge Detection,Balanced,1.000,true
buildings42,Edge Detection,Balanced,1.000,true
buildings43,Edge Detection,Balanced,1.000,true
buildings44,Edge Detection,Balanced,1.000,true
buildings45,Edge Detection,Balanced,1.000,true
buildings46,Edge Detection,Balanced,1.000,true
buildings47,Edge Detection,Balanced,1.000,true
buildings48,Edge Detection,Balanced,1.000,true
buildings49,Edge Detection,Balanced,1.000,true
buildings50,Edge Detection,Balanced,1.000,true
buildings51,Edge Detection,Balanced,1.000,true
buildings52,Edge Detection,Balanced,1.000,true
buildings53,Edge Detection,Balanced,1.000,true
buildings54,Edge Detection,Balanced,1.000,true
buildings55,Edge Detection,Balanced,1.000,true
buildings56,Edge Detection,Balanced,1.000,true
buildings57,Edge Detection,Balanced,1.000,true
buildings58,Edge Detection,Balanced,1.000,true
buildings59,Edge Detection,Balanced,1.000,true
buildings60,Edge Detection,Balanced,1.000,true
buildings61,Edge Detection,Balanced,1.000,true
buildings62,Edge Detection,Balanced,1.000,true
buildings63,Edge Detection,Balanced,1.000,true
buildings64,Edge Detection,Balanced,1.000,true
buildings65,Edge Detection,Balanced,1.000,true
buildings66,Edge Detection,Balanced,1.000,true
buildings67,Edge Detection,Balanced,1.000,true
buildings68,Edge Detection,Balanced,1.000,true
buildings69,Edge Detection,Balanced,1.000,true
buildings70,Edge Detection,Balanced,1.000,true
buildings71,Edge Detection,Balanced,1.000,true
buildings72,Edge Detection,Balanced,1.000,true
buildings73,Edge Detection,Balanced,1.000,true
buildings74,Edge Detection,Balanced,1.000,true
buildings75,Edge Detection,Balanced,1.000,true
buildings76,Edge Detection,Balanced,1.000,true
buildings77,Edge Detection,Balanced,1.000,true
buildings78,Edge Detection,Balanced,1.000,true
buildings79,Edge Detection,Balanced,1.000,true
buildings80,Edge Detection,Balanced,1.000,true
buildings81,Edge Detection,Balanced,1.000,true
buildings82,Edge Detection,Balanced,1.000,true
buildings83,Edge Detection,Balanced,1.000,true
buildings84,Edge Detection,Balanced,1.000,true
buildings85,Edge Detection,Balanced,1.000,true
buildings86,Edge Detection,Balanced,1.000,true
buildings87,Edge Detection,Balanced,1.000,true
buildings88,Edge Detection,Balanced,1.000,true
buildings89,Edge Detection,Balanced,2.000,true
buildings90,Edge Detection,Balanced,1.000,true
buildings91,Edge Detection,Balanced,1.000,true
buildings92,Edge Detection,Balanced,2.000,true
buildings93,Edge Detection,Balanced,1.000,true
buildings94,Edge Detection,Balanced,1.000,true
buildings95,Edge Detection,Balanced,2.000,true
buildings96,Edge Detection,Balanced,2.000,true
buildings97,Edge Detection,Balanced,1.000,true
buildings98,Edge Detection,Balanced,1.000,true
buildings99,Edge Detection,Balanced,1.000,true
buildings00,Edge Detection,Cache Optimized,1.000,true
buildings01,Edge Detection,Cache Optimized,1.000,true
buildings02,Edge Detection,Cache Optimized,1.000,true
buildings03,Edge Detection,Cache Optimized,1.000,true
buildings04,Edge Detection,Cache Optimized,2.000,true
buildings05,Edge Detection,Cache Optimized,1.000,true
buildings06,Edge Detection,Cache Optimized,1.000,true
buildings07,Edge Detection,Cache Optimized,1.000,true
buildings08,Edge Detection,Cache Optimized,1.000,true
buildings09,Edge Detection,Cache Optimized,1.000,true
buildings10,Edge Detection,Cache Optimized,2.000,true
buildings11,Edge Detection,Cache Optimized,2.000,true
buildings12,Edge Detection,Cache Optimized,1.000,true
buildings13,Edge Detection,Cache Optimized,2.000,true
buildings14,Edge Detection,Cache Optimized,1.000,true
buildings15,Edge Detection,Cache Optimized,2.000,true
buildings16,Edge Detection,Cache Optimized,2.000,true
buildings17,Edge Detection,Cache Optimized,1.000,true
buildings18,Edge Detection,Cache Optimized,1.000,true
buildings19,Edge Detection,Cache Optimized,1.000,true
buildings20,Edge Detection,Cache Optimized,1.000,true
buildings21,Edge Detection,Cache Optimized,2.000,true
buildings22,Edge Detection,Cache Optimized,1.000,true
buildings23,Edge Detection,Cache Optimized,1.000,true
buildings24,Edge Detection,Cache Optimized,1.000,true
buildings25,Edge Detection,Cache Optimized,1.000,true
buildings26,Edge Detection,Cache Optimized,1.000,true
buildings27,Edge Detection,Cache Optimized,1.000,true
buildings28,Edge Detection,Cache Optimized,1.000,true
buildings29,Edge Detection,Cache Optimized,1.000,true
buildings30,Edge Detection,Cache Optimized,1.000,true
buildings31,Edge Detection,Cache Optimized,1.000,true
buildings32,Edge Detection,Cache Optimized,1.000,true
buildings33,Edge Detection,Cache Optimized,1.000,true
buildings34,Edge Detection,Cache Optimized,1.000,true
buildings35,Edge Detection,Cache Optimized,1.000,true
buildings36,Edge Detection,Cache Optimized,1.000,true
buildings37,Edge Detection,Cache Optimized,1.000,true
buildings38,Edge Detection,Cache Optimized,1.000,true
buildings39,Edge Detection,Cache Optimized,1.000,true
buildings40,Edge Detection,Cache Optimized,1.000,true
buildings41,Edge Detection,Cache Optimized,1.000,true
buildings42,Edge Detection,Cache Optimized,1.000,true
buildings43,Edge Detection,Cache Optimized,1.000,true
buildings44,Edge Detection,Cache Optimized,1.000,true
buildings45,Edge Detection,Cache Optimized,1.000,true
buildings46,Edge Detection,Cache Optimized,1.000,true
buildings47,Edge Detection,Cache Optimized,1.000,true
buildings48,Edge Detection,Cache Optimized,1.000,true
buildings49,Edge Detection,Cache Optimized,1.000,true
buildings50,Edge Detection,Cache Optimized,1.000,true
buildings51,Edge Detection,Cache Optimized,1.000,true
buildings52,Edge Detection,Cache Optimized,1.000,true
buildings53,Edge Detection,Cache Optimized,1.000,true
buildings54,Edge Detection,Cache Optimized,1.000,true
buildings55,Edge Detection,Cache Optimized,1.000,true
buildings56,Edge Detection,Cache Optimized,1.000,true
buildings57,Edge Detection,Cache Optimized,1.000,true
buildings58,Edge Detection,Cache Optimized,1.000,true
buildings59,Edge Detection,Cache Optimized,1.000,true
buildings60,Edge Detection,Cache Optimized,1.000,true
buildings61,Edge Detection,Cache Optimized,1.000,true
buildings62,Edge Detection,Cache Optimized,1.000,true
buildings63,Edge Detection,Cache Optimized,1.000,true
buildings64,Edge Detection,Cache Optimized,1.000,true
buildings65,Edge Detection,Cache Optimized,1.000,true
buildings66,Edge Detection,Cache Optimized,1.000,true
buildings67,Edge Detection,Cache Optimized,1.000,true
buildings68,Edge Detection,Cache Optimized,1.000,true
buildings69,Edge Detection,Cache Optimized,1.000,true
buildings70,Edge Detection,Cache Optimized,1.000,true
buildings71,Edge Detection,Cache Optimized,1.000,true
buildings72,Edge Detection,Cache Optimized,1.000,true
buildings73,Edge Detection,Cache Optimized,1.000,true
buildings74,Edge Detection,Cache Optimized,1.000,true
buildings75,Edge Detection,Cache Optimized,1.000,true
buildings76,Edge Detection,Cache Optimized,1.000,true
buildings77,Edge Detection,Cache Optimized,1.000,true
buildings78,Edge Detection,Cache Optimized,1.000,true
buildings79,Edge Detection,Cache Optimized,1.000,true
buildings80,Edge Detection,Cache Optimized,1.000,true
buildings81,Edge Detection,Cache Optimized,1.000,true
buildings82,Edge Detection,Cache Optimized,1.000,true
buildings83,Edge Detection,Cache Optimized,1.000,true
buildings84,Edge Detection,Cache Optimized,1.000,true
buildings85,Edge Detection,Cache Optimized,1.000,true
buildings86,Edge Detection,Cache Optimized,1.000,true
buildings87,Edge Detection,Cache Optimized,1.000,true
buildings88,Edge Detection,Cache Optimized,1.000,true
buildings89,Edge Detection,Cache Optimized,1.000,true
buildings90,Edge Detection,Cache Optimized,1.000,true
buildings91,Edge Detection,Cache Optimized,1.000,true
buildings92,Edge Detection,Cache Optimized,1.000,true
buildings93,Edge Detection,Cache Optimized,1.000,true
buildings94,Edge Detection,Cache Optimized,1.000,true
buildings95,Edge Detection,Cache Optimized,1.000,true
buildings96,Edge Detection,Cache Optimized,1.000,true
buildings97,Edge Detection,Cache Optimized,1.000,true
buildings98,Edge Detection,Cache Optimized,1.000,true
buildings99,Edge Detection,Cache Optimized,1.000,true
buildings00,Edge Detection,Raw Array,3.000,true
buildings01,Edge Detection,Raw Array,3.000,true
buildings02,Edge Detection,Raw Array,3.000,true
buildings03,Edge Detection,Raw Array,3.000,true
buildings04,Edge Detection,Raw Array,3.000,true
buildings05,Edge Detection,Raw Array,3.000,true
buildings06,Edge Detection,Raw Array,3.000,true
buildings07,Edge Detection,Raw Array,4.000,true
buildings08,Edge Detection,Raw Array,3.000,true
buildings09,Edge Detection,Raw Array,3.000,true
buildings10,Edge Detection,Raw Array,3.000,true
buildings11,Edge Detection,Raw Array,3.000,true
buildings12,Edge Detection,Raw Array,3.000,true
buildings13,Edge Detection,Raw Array,3.000,true
buildings14,Edge Detection,Raw Array,3.000,true
buildings15,Edge Detection,Raw Array,3.000,true
buildings16,Edge Detection,Raw Array,3.000,true
buildings17,Edge Detection,Raw Array,3.000,true
buildings18,Edge Detection,Raw Array,3.000,true
buildings19,Edge Detection,Raw Array,3.000,true
buildings20,Edge Detection,Raw Array,2.000,true
buildings21,Edge Detection,Raw Array,3.000,true
buildings22,Edge Detection,Raw Array,3.000,true
buildings23,Edge Detection,Raw Array,3.000,true
buildings24,Edge Detection,Raw Array,3.000,true
buildings25,Edge Detection,Raw Array,3.000,true
buildings26,Edge Detection,Raw Array,3.000,true
buildings27,Edge Detection,Raw Array,3.000,true
buildings28,Edge Detection,Raw Array,2.000,true
buildings29,Edge Detection,Raw Array,3.000,true
buildings30,Edge Detection,Raw Array,3.000,true
buildings31,Edge Detection,Raw Array,3.000,true
buildings32,Edge Detection,Raw Array,3.000,true
buildings33,Edge Detection,Raw Array,3.000,true
buildings34,Edge Detection,Raw Array,3.000,true
buildings35,Edge Detection,Raw Array,3.000,true
buildings36,Edge Detection,Raw Array,3.000,true
buildings37,Edge Detection,Raw Array,3.000,true
buildings38,Edge Detection,Raw Array,3.000,true
buildings39,Edge Detection,Raw Array,3.000,true
buildings40,Edge Detection,Raw Array,3.000,true
buildings41,Edge Detection,Raw Array,3.000,true
buildings42,Edge Detection,Raw Array,3.000,true
buildings43,Edge Detection,Raw Array,3.000,true
buildings44,Edge Detection,Raw Array,3.000,true
buildings45,Edge Detection,Raw Array,3.000,true
buildings46,Edge Detection,Raw Array,3.000,true
buildings47,Edge Detection,Raw Array,3.000,true
buildings48,Edge Detection,Raw Array,3.000,true
buildings49,Edge Detection,Raw Array,3.000,true
buildings50,Edge Detection,Raw Array,3.000,true
buildings51,Edge Detection,Raw Array,3.000,true
buildings52,Edge Detection,Raw Array,3.000,true
buildings53,Edge Detection,Raw Array,3.000,true
buildings54,Edge Detection,Raw Array,3.000,true
buildings55,Edge Detection,Raw Array,3.000,true
buildings56,Edge Detection,Raw Array,3.000,true
buildings57,Edge Detection,Raw Array,3.000,true
buildings58,Edge Detection,Raw Array,3.000,true
buildings59,Edge Detection,Raw Array,3.000,true
buildings60,Edge Detection,Raw Array,4.000,true
buildings61,Edge Detection,Raw Array,4.000,true
buildings62,Edge Detection,Raw Array,4.000,true
buildings63,Edge Detection,Raw Array,4.000,true
buildings64,Edge Detection,Raw Array,3.000,true
buildings65,Edge Detection,Raw Array,3.000,true
buildings66,Edge Detection,Raw Array,3.000,true
buildings67,Edge Detection,Raw Array,3.000,true
buildings68,Edge Detection,Raw Array,3.000,true
buildings69,Edge Detection,Raw Array,3.000,true
buildings70,Edge Detection,Raw Array,3.000,true
buildings71,Edge Detection,Raw Array,3.000,true
buildings72,Edge Detection,Raw Array,3.000,true
buildings73,Edge Detection,Raw Array,3.000,true
buildings74,Edge Detection,Raw Array,3.000,true
buildings75,Edge Detection,Raw Array,3.000,true
buildings76,Edge Detection,Raw Array,3.000,true
buildings77,Edge Detection,Raw Array,3.000,true
buildings78,Edge Detection,Raw Array,3.000,true
buildings79,Edge Detection,Raw Array,3.000,true
buildings80,Edge Detection,Raw Array,2.000,true
buildings81,Edge Detection,Raw Array,3.000,true
buildings82,Edge Detection,Raw Array,3.000,true
buildings83,Edge Detection,Raw Array,3.000,true
buildings84,Edge Detection,Raw Array,3.000,true
buildings85,Edge Detection,Raw Array,3.000,true
buildings86,Edge Detection,Raw Array,3.000,true
buildings87,Edge Detection,Raw Array,3.000,true
buildings88,Edge Detection,Raw Array,3.000,true
buildings89,Edge Detection,Raw Array,3.000,true
buildings90,Edge Detection,Raw Array,3.000,true
buildings91,Edge Detection,Raw Array,3.000,true
buildings92,Edge Detection,Raw Array,3.000,true
buildings93,Edge Detection,Raw Array,2.000,true
buildings94,Edge Detection,Raw Array,3.000,true
buildings95,Edge Detection,Raw Array,4.000,true
buildings96,Edge Detection,Raw Array,3.000,true
buildings97,Edge Detection,Raw Array,3.000,true
buildings98,Edge Detection,Raw Array,3.000,true
buildings99,Edge Detection,Raw Array,3.000,true
